Name: CCTV-1, URL: http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3498 ms
Name: CCTV-5+, URL: http://111.196.12.108:7088/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 1632 ms
Name: CCTV-5+, URL: http://123.7.110.43:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2091 ms
Name: CCTV-5+, URL: http://175.173.198.22:9010/udp/232.0.0.93:1234$订阅源, Date: None, Resolution: None, Response Time: 5627 ms
Name: CCTV-5+, URL: http://114.254.83.83:2222/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 6921 ms
Name: CCTV-5+, URL: http://114.243.102.173:8888/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 1743 ms
Name: CCTV-5+, URL: http://58.48.37.158:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1825 ms
Name: CCTV-5+, URL: http://221.222.162.206:8888/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 1512 ms
Name: CCTV-5+, URL: http://171.213.128.110:8000/udp/239.93.1.36:8004$订阅源, Date: None, Resolution: None, Response Time: 1183 ms
Name: CCTV-5+, URL: http://119.125.134.206:9902/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3379 ms
Name: CCTV-5+, URL: http://121.29.91.210:7077/udp/239.253.92.82:8013$订阅源, Date: None, Resolution: None, Response Time: 2851 ms
Name: CCTV-5+, URL: http://114.243.98.12:8888/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 1067 ms
Name: CCTV-5+, URL: http://114.254.85.102:8888/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 1106 ms
Name: CCTV-5+, URL: https://api.livednow.org/migu/641886773?sign=gAAAAABnJcJqTze6PuXdG9BEej5eW4BLImQigfoMaUf8uqVsrTWU2XPcpNAQkBcD0muMqEF9LzvxjIx7EBojiQbkHBD5j0Jhgf5-rBwl8jU3IJw5gsTQ2K6WngtWzyYcEmpoNgChlKkREdafyGUHTP8U4-G_ggVp1wP9_OuDXbCnXAQZKWP8e_nvjKVAHWsAfsrkcP2wHVy9aBq_REPOhp0w5W60Na3IcQ%3D%3D$订阅源, Date: None, Resolution: None, Response Time: 3119 ms
Name: CCTV-5+, URL: http://175.173.198.22:9020/udp/232.0.0.93:1234$订阅源, Date: None, Resolution: None, Response Time: 1442 ms
Name: CCTV-5+, URL: http://114.254.81.231:2222/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 7035 ms
Name: CCTV-5+, URL: http://114.254.93.146:2222/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 6174 ms
Name: CCTV-5+, URL: http://114.244.237.230:7088/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 1077 ms
Name: CCTV-5+, URL: http://119.125.134.225:9902/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2226 ms
Name: CCTV-5+, URL: http://114.254.82.176:2222/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 6300 ms
Name: CCTV-5+, URL: http://114.243.102.150:8888/udp/239.3.1.130:8004$订阅源, Date: None, Resolution: None, Response Time: 1232 ms
Name: CCTV-5+, URL: http://171.119.204.253:6001/rtp/226.0.2.168:9256$组播源, Date: None, Resolution: None, Response Time: 1504 ms
Name: CCTV-5+, URL: http://8.138.7.223/tv/mgitv.php?id=27$订阅源, Date: None, Resolution: None, Response Time: 6244 ms
Name: CCTV-5+, URL: http://8.138.7.223/tv/mgitv.php?id=29$订阅源, Date: None, Resolution: None, Response Time: 6244 ms
Name: CCTV-5+, URL: http://223.166.234.19:7777/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1811 ms
Name: CCTV-5+, URL: http://58.19.244.92:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1836 ms
Name: CCTV-5+, URL: http://8.138.7.223/tv/mgitv.php?id=28$订阅源, Date: None, Resolution: None, Response Time: 6244 ms
Name: CCTV-5+, URL: http://175.173.198.22:9009/udp/232.0.0.93:1234$订阅源, Date: None, Resolution: None, Response Time: 1692 ms
Name: CCTV-5+, URL: http://171.104.198.151:8181/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1810 ms
Name: CCTV-5+, URL: http://171.104.198.151:8181/tsfile/live/faacts/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1810 ms
Name: CCTV-5+, URL: http://8.138.7.223/tv/mgitv.php?id=26$订阅源, Date: None, Resolution: None, Response Time: 6244 ms
Name: CCTV-5+, URL: http://58.19.38.162:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1825 ms
Name: CCTV-5+, URL: http://183.94.146.109:2222/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2653 ms
Name: CCTV-5+, URL: http://183.94.146.109:2222/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2653 ms
Name: CCTV-5+, URL: http://221.233.192.152:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2410 ms
Name: CCTV-5+, URL: http://222.218.158.219:8181/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2393 ms
Name: CCTV-5+, URL: http://60.7.56.22:4000/udp/239.253.92.82:8013$订阅源, Date: None, Resolution: None, Response Time: 2039 ms
Name: CCTV-5+, URL: http://60.164.128.167:8029/rtp/239.255.30.184:8231$组播源, Date: None, Resolution: None, Response Time: 1087 ms
Name: CCTV-5+, URL: http://39.165.196.149:9003//hls/16/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1907 ms
Name: 央视台球, URL: http://124.230.56.27:55555/udp/239.76.254.58:9000$订阅源, Date: None, Resolution: None, Response Time: 2760 ms
Name: 央视台球, URL: http://124.230.56.119:55555/udp/239.76.254.58:9000$订阅源, Date: None, Resolution: None, Response Time: 1594 ms
Name: 第一剧场, URL: http://58.19.38.162:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1825 ms
Name: 风云足球, URL: http://124.230.56.27:55555/udp/239.76.254.52:9000$订阅源, Date: None, Resolution: None, Response Time: 2760 ms
Name: 风云足球, URL: http://124.230.56.119:55555/udp/239.76.254.52:9000$订阅源, Date: None, Resolution: None, Response Time: 1594 ms
Name: 风云足球, URL: http://58.19.244.92:1111/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1836 ms
Name: 风云足球, URL: http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1825 ms
Name: 风云足球, URL: http://183.94.146.109:2222/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2653 ms
Name: 风云足球, URL: http://183.94.146.109:2222/tsfile/live/1017_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2653 ms
Name: 世界地理, URL: http://124.230.56.27:55555/udp/239.76.254.57:9000$订阅源, Date: None, Resolution: None, Response Time: 2760 ms
Name: 世界地理, URL: http://60.7.56.33:4000/udp/239.253.92.131:6113$订阅源, Date: None, Resolution: None, Response Time: 1295 ms
Name: 世界地理, URL: http://124.230.56.119:55555/udp/239.76.254.57:9000$订阅源, Date: None, Resolution: None, Response Time: 1594 ms
Name: 世界地理, URL: https://pi.0472.org/live/sjdl.m3u8?token=162210$订阅源, Date: None, Resolution: None, Response Time: 1640 ms
Name: 世界地理, URL: http://60.7.56.33:4000/udp/239.253.92.113:8066$订阅源, Date: None, Resolution: None, Response Time: 1295 ms
Name: 世界地理, URL: http://60.2.190.206:4000/udp/239.253.92.113:8066$订阅源, Date: None, Resolution: None, Response Time: 1253 ms
Name: 世界地理, URL: http://60.2.190.206:4000/udp/239.253.92.131:6113$订阅源, Date: None, Resolution: None, Response Time: 1253 ms
Name: 中国天气, URL: http://221.196.136.66:1/udp/225.1.2.119:5002$订阅源, Date: None, Resolution: None, Response Time: 1783 ms
Name: 重温经典, URL: https://gdcucc.v1.mk/gdcucc/cwjd.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2828 ms
Name: 重温经典, URL: http://ali.hlspull.yximgs.com/live/awei_cwjd.flv$订阅源, Date: None, Resolution: None, Response Time: 2148 ms
Name: CHC家庭影院, URL: https://pi.0472.org/chc/jt.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1640 ms
Name: CHC家庭影院, URL: http://nas.hssvm.com:8888/udp/225.1.1.213:5002$订阅源, Date: None, Resolution: None, Response Time: 1845 ms
Name: CHC家庭影院, URL: http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2496 ms
Name: CHC家庭影院, URL: http://eastscreen.tv/ooooo.php?id=chcjt$订阅源, Date: None, Resolution: None, Response Time: 4784 ms
Name: CHC家庭影院, URL: http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1875 ms
Name: CHC家庭影院, URL: http://60.255.240.247:8090/live/jbtygqCHCjtyyH265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3755 ms
Name: CHC家庭影院, URL: http://122.189.103.194:8010/udp/228.0.0.211:6108$订阅源, Date: None, Resolution: None, Response Time: 6251 ms
Name: CHC家庭影院, URL: http://58.19.244.92:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1836 ms
Name: CHC家庭影院, URL: http://58.19.244.92:1111/tsfile/live/1018_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1836 ms
Name: CHC家庭影院, URL: http://183.94.146.109:2222/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2653 ms
Name: CHC家庭影院, URL: http://58.19.38.162:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1825 ms
Name: CHC家庭影院, URL: http://183.94.146.109:2222/tsfile/live/1018_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2653 ms
Name: CHC动作电影, URL: http://11.xmyxc.cn/api/php/yy.php?id=1382745096$订阅源, Date: None, Resolution: None, Response Time: 5317 ms
Name: CHC动作电影, URL: http://112.102.217.173:9003//hls/75/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2824 ms
Name: CHC动作电影, URL: http://124.230.56.27:55555/udp/239.76.252.243:9000$订阅源, Date: None, Resolution: None, Response Time: 2760 ms
Name: CHC动作电影, URL: http://124.230.56.119:55555/udp/239.76.252.243:9000$订阅源, Date: None, Resolution: None, Response Time: 1594 ms
Name: CHC动作电影, URL: http://eastscreen.tv/ooooo.php?id=chcdz$订阅源, Date: None, Resolution: None, Response Time: 4784 ms
Name: CHC动作电影, URL: http://nas.hssvm.com:8888/udp/225.1.1.215:5002$订阅源, Date: None, Resolution: None, Response Time: 1845 ms
Name: CHC动作电影, URL: https://pi.0472.org/chc/dz.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1640 ms
Name: CHC动作电影, URL: http://60.255.240.247:8090/live/wqCHCdzdyH265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3755 ms
Name: CHC动作电影, URL: http://ha.xushining.com:50000/udp/225.1.1.215:5002$订阅源, Date: None, Resolution: None, Response Time: 2207 ms
Name: CHC动作电影, URL: http://119.125.134.206:9902/tsfile/live/1028_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3379 ms
Name: CHC动作电影, URL: http://119.125.134.225:9902/tsfile/live/1028_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2226 ms
Name: CHC动作电影, URL: http://ds920.dsmynas.net:5555/rtp/226.0.2.94:8012%24%E5%B1%B1%E8%A5%BFuni2+$组播源, Date: None, Resolution: None, Response Time: 1369 ms
Name: CHC动作电影, URL: http://58.19.244.92:1111/tsfile/live/1019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1836 ms
Name: CHC动作电影, URL: http://58.19.244.92:1111/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1836 ms
Name: CHC动作电影, URL: http://183.94.146.109:2222/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2653 ms
Name: CHC动作电影, URL: http://58.19.38.162:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1825 ms
Name: CHC动作电影, URL: http://183.94.146.109:2222/tsfile/live/1019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2653 ms
Name: CHC高清电影, URL: http://220.249.114.102:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2564 ms
Name: CHC高清电影, URL: http://ha.xushining.com:50000/udp/225.1.1.214:5002$订阅源, Date: None, Resolution: None, Response Time: 2207 ms
Name: CHC高清电影, URL: http://122.189.103.194:8010/udp/228.0.0.233:6108$订阅源, Date: None, Resolution: None, Response Time: 6251 ms
Name: CHC高清电影, URL: http://58.19.244.92:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1836 ms
Name: CHC高清电影, URL: http://183.94.146.109:2222/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2653 ms
Name: CHC高清电影, URL: http://58.19.38.162:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1825 ms
Name: CHC影迷电影, URL: http://eastscreen.tv/ooooo.php?id=chchd$订阅源, Date: None, Resolution: None, Response Time: 4784 ms
Name: 淘电影, URL: http://111.199.234.10:18888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1170 ms
Name: 淘电影, URL: http://39.134.135.81/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源, Date: None, Resolution: None, Response Time: 2579 ms
Name: 淘电影, URL: http://111.196.191.248:5555/rtp/239.3.1.250:8001$组播源, Date: None, Resolution: None, Response Time: 1122 ms
Name: 淘电影, URL: http://222.129.139.91:8888/rtp/239.3.1.250:8001$组播源, Date: None, Resolution: None, Response Time: 1571 ms
Name: 淘电影, URL: http://123.113.249.203:8888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1385 ms
Name: 淘电影, URL: http://111.196.129.152:20000/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1263 ms
Name: 淘电影, URL: http://222.129.139.229:8888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1284 ms
Name: 淘电影, URL: http://123.113.187.204:8000/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1073 ms
Name: 淘电影, URL: http://39.134.135.80/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源, Date: None, Resolution: None, Response Time: 2584 ms
Name: 淘电影, URL: http://39.134.135.80/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?zoneoffset=480&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=~~V2.0~XOsrWMA-UCdUl1hQSR9EKw~Q8NsqL2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01_7rCa0ZemjVk37nsYr4Zr0bk~ExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240802122114%2C162944%2C119.123.69.186%2C20240802122114%2C10000100000000050000000003887498%2C162944%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007266384_0%2CEND&GuardEncType=2&from=6&popid=6&hms_devid=3729&prioritypopid=6&vqe=3$订阅源, Date: None, Resolution: None, Response Time: 2584 ms
Name: 淘电影, URL: http://123.118.159.0:8686/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1567 ms
Name: 淘电影, URL: http://114.252.235.176:8000/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1378 ms
Name: 淘电影, URL: http://114.252.238.87:8000/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1271 ms
Name: 淘电影, URL: http://222.129.139.91:8888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1571 ms
Name: 淘电影, URL: http://123.113.237.160:8888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1850 ms
Name: 淘电影, URL: http://111.196.135.75:8686/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1871 ms
Name: 淘电影, URL: http://114.254.81.231:2222/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 7035 ms
Name: 淘电影, URL: http://111.196.12.108:7088/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1632 ms
Name: 淘电影, URL: http://114.254.82.176:2222/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 6300 ms
Name: 淘电影, URL: http://114.243.102.173:8888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1743 ms
Name: 淘电影, URL: http://114.254.85.102:8888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1106 ms
Name: 淘电影, URL: http://114.244.233.134:7088/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1456 ms
Name: 淘电影, URL: http://114.243.102.150:8888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1232 ms
Name: 淘电影, URL: http://114.254.83.83:2222/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 6921 ms
Name: 淘电影, URL: http://114.244.237.230:7088/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1077 ms
Name: 淘电影, URL: http://123.113.189.90:8001/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1190 ms
Name: 淘电影, URL: http://114.243.98.12:8888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1067 ms
Name: 淘电影, URL: http://221.222.162.206:8888/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1512 ms
Name: 淘电影, URL: http://114.254.93.146:2222/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 6174 ms
Name: 淘电影, URL: http://222.128.86.76:8133/udp/239.3.1.250:8001$订阅源, Date: None, Resolution: None, Response Time: 1045 ms
Name: 黑莓电影, URL: http://112.102.217.173:9003//hls/99/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2824 ms
Name: 靖天映画, URL: https://litv.zapi.us.kg/?id=4gtv-4gtv055$订阅源, Date: None, Resolution: None, Response Time: 1314 ms
Name: 靖天映画, URL: http://litv.zapi.us.kg/?id=4gtv-4gtv055$订阅源, Date: None, Resolution: None, Response Time: 1054 ms
Name: 靖天映画, URL: http://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv055/litv-pc/4gtv-4gtv055-avc1_6000000=1-mp4a_134000_zho=8-begin=3128564000000000-dur=40000000-seq=78214100.ts$订阅源, Date: None, Resolution: None, Response Time: 1054 ms
Name: 靖天映画, URL: https://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv055/litv-pc/4gtv-4gtv055-avc1_6000000=1-mp4a_134000_zho=8-begin=3128564040000000-dur=40000000-seq=78214101.ts$订阅源, Date: None, Resolution: None, Response Time: 1314 ms
Name: 靖天戏剧, URL: http://litv.zapi.us.kg/?id=4gtv-4gtv058$订阅源, Date: None, Resolution: None, Response Time: 1054 ms
Name: 靖天戏剧, URL: https://litv.zapi.us.kg/?id=4gtv-4gtv058$订阅源, Date: None, Resolution: None, Response Time: 1314 ms
Name: 靖天戏剧, URL: http://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv058/litv-pc/4gtv-4gtv058-avc1_6000000=1-mp4a_134000_zho=8-begin=3128564000000000-dur=40000000-seq=78214100.ts$订阅源, Date: None, Resolution: None, Response Time: 1054 ms
Name: 靖天戏剧, URL: https://litv.zapi.us.kg/?ts=https://litvpc-hichannel.cdn.hinet.net/live/pool/4gtv-4gtv058/litv-pc/4gtv-4gtv058-avc1_6000000=1-mp4a_134000_zho=8-begin=3128563960000000-dur=40000000-seq=78214099.ts$订阅源, Date: None, Resolution: None, Response Time: 1314 ms
Name: 经典电影, URL: https://ali.hlspull.yximgs.com/live/asdfg32522.flv$订阅源, Date: None, Resolution: None, Response Time: 1341 ms
Name: 经典电影, URL: http://114.252.238.87:8000/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1271 ms
Name: 经典电影, URL: http://11.xmyxc.cn/api/php/yy.php?id=1450556636$订阅源, Date: None, Resolution: None, Response Time: 5317 ms
Name: 经典电影, URL: http://123.113.187.204:8000/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1073 ms
Name: 经典电影, URL: http://ali.hlspull.yximgs.com/live/asdfg32522.flv$订阅源, Date: None, Resolution: None, Response Time: 2148 ms
Name: 经典电影, URL: http://123.113.249.203:8888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1385 ms
Name: 经典电影, URL: http://111.196.129.152:20000/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1263 ms
Name: 经典电影, URL: http://111.196.135.75:8686/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1871 ms
Name: 经典电影, URL: http://111.199.234.10:18888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1170 ms
Name: 经典电影, URL: http://222.129.139.91:8888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1571 ms
Name: 经典电影, URL: http://59.48.75.130:3052/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2563 ms
Name: 经典电影, URL: http://114.252.235.176:8000/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1378 ms
Name: 经典电影, URL: http://222.129.139.229:8888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1284 ms
Name: 经典电影, URL: http://113.57.20.158:9901/tsfile/live/1012_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2312 ms
Name: 经典电影, URL: http://123.113.237.160:8888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1850 ms
Name: 经典电影, URL: http://123.118.159.0:8686/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1567 ms
Name: 经典电影, URL: http://59.48.75.130:3052/tsfile/live/1001_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2563 ms
Name: 经典电影, URL: http://wouu.net:9977/udp/239.93.0.57:9024$订阅源, Date: None, Resolution: None, Response Time: 2000 ms
Name: 经典电影, URL: http://114.254.82.176:2222/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 6300 ms
Name: 经典电影, URL: http://171.104.198.123:8181/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3388 ms
Name: 经典电影, URL: http://114.244.237.230:7088/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1077 ms
Name: 经典电影, URL: http://222.128.86.76:8133/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1045 ms
Name: 经典电影, URL: http://114.243.98.12:8888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1067 ms
Name: 经典电影, URL: http://114.254.81.231:2222/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 7035 ms
Name: 经典电影, URL: http://114.254.93.146:2222/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 6174 ms
Name: 经典电影, URL: http://111.196.12.108:7088/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1632 ms
Name: 经典电影, URL: http://221.222.162.206:8888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1512 ms
Name: 经典电影, URL: http://114.254.83.83:2222/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 6921 ms
Name: 经典电影, URL: http://114.243.102.173:8888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1743 ms
Name: 经典电影, URL: http://114.254.85.102:8888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1106 ms
Name: 经典电影, URL: http://123.113.189.90:8001/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1190 ms
Name: 经典电影, URL: http://114.243.102.150:8888/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1232 ms
Name: 经典电影, URL: http://114.244.233.134:7088/udp/239.3.1.195:9024$订阅源, Date: None, Resolution: None, Response Time: 1456 ms
Name: 经典电影, URL: http://171.104.198.151:8181/tsfile/live/0141_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1810 ms
Name: 经典电影, URL: http://115.48.63.106:9901/tsfile/live/1032_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1829 ms
Name: 经典电影, URL: http://222.218.158.219:8181/tsfile/live/1008_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2393 ms
Name: 无线星河, URL: http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1143 ms
Name: 无线星河, URL: http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe$订阅源, Date: None, Resolution: None, Response Time: 1588 ms
Name: 星空卫视, URL: http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3137 ms
Name: 星空卫视, URL: http://wouu.net:9977/udp/239.93.0.156:2193$订阅源, Date: None, Resolution: None, Response Time: 2000 ms
