Can not load response cookies: Illegal key 'session820/qualitor820'
Can not load response cookies: Illegal key 'session820/qualitor820'
Can not load response cookies: Illegal key 'session820/qualitor820'
Can not load response cookies: Illegal key 'session820/qualitor820'
Name: CCTV-3, URL: http://101.72.127.38:808/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV-15, URL: http://58.19.38.162:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-15, URL: http://61.136.172.236:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 433 ms
Name: CCTV-15, URL: http://58.19.244.92:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-15, URL: http://222.241.154.37:9901/tsfile/live/23015_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-15, URL: http://58.48.37.158:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 408 ms
Name: CCTV-15, URL: http://122.9.151.210:8088/rtp/238.255.2.18:5999$组播源, Date: None, Resolution: None, Response Time: 2968 ms
Name: CCTV-15, URL: http://60.210.100.54:352/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 445 ms
Name: CCTV-15, URL: http://218.76.32.193:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 413 ms
Name: CCTV-15, URL: http://220.249.114.102:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 367 ms
Name: CCTV-15, URL: http://kxrj.site:1333/86/mg.php?id=cctv15$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-15, URL: http://219.159.194.85:8181/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: CCTV-15, URL: http://60.255.240.247:8090/live/CCTV-15-yyH265.m3u8$订阅源, Date: None, Resolution: None, Response Time: 412 ms
Name: CCTV-15, URL: http://119.163.199.98:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 934 ms
Name: CCTV-15, URL: http://27.41.246.172:9003//hls/18/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 586 ms
Name: CCTV-15, URL: http://z.b.bkpcp.top/m.php?id=cctv15$订阅源, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: CCTV-15, URL: http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 421 ms
Name: CCTV-15, URL: http://122.9.151.210:2669/rtp/238.255.2.18:5999$组播源, Date: None, Resolution: None, Response Time: 2985 ms
Name: CCTV-15, URL: http://110.52.244.53:9003//hls/16/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-15, URL: http://123.129.70.178:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 393 ms
Name: CCTV-15, URL: http://182.92.109.190:1668/72/72.php?id=cctv15$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-15, URL: http://117.27.190.42:9998/tsfile/live/23246_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 417 ms
Name: CCTV-15, URL: http://222.243.221.54:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 648 ms
Name: CCTV-15, URL: http://116.226.15.172:9999/udp/239.45.1.200:5140$订阅源, Date: None, Resolution: 1920x1080, Response Time: 237 ms
Name: CCTV-15, URL: http://219.159.194.131:8181/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: CCTV-15, URL: http://dd.ddzb.fun:80/php/migu.php?id=cctv15$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-15, URL: http://219.128.121.202:59901/tsfile/live/0015_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 397 ms
Name: CCTV-15, URL: http://113.90.245.163:4000/udp/239.77.1.239:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 239 ms
Name: CCTV-15, URL: http://111.193.236.110:8888/rtp/239.3.1.153:8136$组播源, Date: None, Resolution: 1920x1080, Response Time: 227 ms
Name: CCTV-15, URL: http://113.218.204.28:8081/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: 720x576, Response Time: 250 ms
Name: CCTV-15, URL: http://218.77.81.186:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 419 ms
Name: CCTV-16, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000008000023254/index.m3u8?channel-id=bestzb&Contentid=5000000008000023254&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: CCTV-16, URL: http://222.218.158.12:8181/tsfile/live/1021_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 410 ms
Name: CCTV-16, URL: http://122.9.151.210:8088/rtp/238.255.2.219:5999$组播源, Date: None, Resolution: None, Response Time: 2968 ms
Name: CCTV-16, URL: http://202.100.46.58:9901/tsfile/live/1016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 406 ms
Name: CCTV-16, URL: https://api.olelive.com/dis/live/CCTV16HD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-16, URL: http://39.134.136.161:6610/000000001000/5000000008000023254/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000008000023254$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-16, URL: http://117.27.190.42:9998/tsfile/live/23249_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 417 ms
Name: CCTV-16, URL: http://123.166.61.70:8003/hls/16/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 452 ms
Name: CCTV-16, URL: http://majian.ixiaobai.net:5540/udp/239.37.1.22:5540?$订阅源, Date: None, Resolution: 3840x2160, Response Time: 205 ms
Name: CCTV-16, URL: http://gslbserv.itv.cmvideo.cn/1000000006000233002/1.m3u8?channel-id=ystenlive&Contentid=1000000006000233002&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 527 ms
Name: CCTV-16, URL: http://59.173.243.210:9901/tsfile/live/1036_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 396 ms
Name: CCTV-16, URL: http://1b6467f415.iok.la:9931/tsfile/live/1094_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2068 ms
Name: CCTV-16, URL: http://60.255.240.247:8090/live/CCTV-16_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 412 ms
Name: CCTV-16, URL: http://60.164.128.167:8029/rtp/239.255.30.88:8231$组播源, Date: None, Resolution: 1920x1080, Response Time: 60 ms
Name: CCTV-16, URL: http://112.102.217.173:9003//hls/29/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1351 ms
Name: CCTV-16, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=bestzb&Contentid=5000000008000023254&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: CCTV-16, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000006000233002$订阅源, Date: None, Resolution: None, Response Time: 1136 ms
Name: CCTV-16, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000008000023254/1.m3u8?channel-id=bestzb&Contentid=5000000008000023254&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: CCTV-16, URL: http://58.17.48.228:808/hls/25/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1459 ms
Name: CCTV-16, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000008000023254/index.m3u8?channel-id=bestzb&Contentid=5000000008000023254&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: CCTV-16, URL: http://122.9.151.210:887/rtp/238.255.2.219:5999$组播源, Date: None, Resolution: None, Response Time: 2993 ms
Name: CCTV-16, URL: http://58.221.214.82:9901/tsfile/live/0002_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 404 ms
Name: CCTV-16, URL: http://120.55.49.231:3543/rtp/233.50.201.192:5140$组播源, Date: None, Resolution: None, Response Time: 2965 ms
Name: CCTV-16, URL: http://122.9.151.210:2498/rtp/238.255.2.219:5999$组播源, Date: None, Resolution: None, Response Time: 3086 ms
Name: CCTV-16, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-16-HQ/G_CCTV-16-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-16, URL: http://222.241.154.37:9901/tsfile/live/23016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-16, URL: http://122.9.151.210:2669/rtp/238.255.2.219:5999$组播源, Date: None, Resolution: None, Response Time: 2985 ms
Name: CCTV-16, URL: http://219.159.194.85:8181/tsfile/live/1021_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: CCTV-16, URL: http://60.255.240.247:8090/live/CCTV-16.m3u8$订阅源, Date: None, Resolution: None, Response Time: 412 ms
Name: CCTV-16, URL: http://202.100.46.58:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 406 ms
Name: CCTV-16, URL: http://113.62.253.22/live.aishang.ctlcdn.com/00000110240389_1/playlist.m3u8?CONTENTID=00000110240389_1&AUTHINFO=FABqh274XDn8fkurD5614t$订阅源, Date: None, Resolution: None, Response Time: 492 ms
Name: CCTV-16, URL: http://219.159.194.131:8181/tsfile/live/1021_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: CCTV-16, URL: http://111.193.236.110:8888/rtp/239.3.1.183:8001$组播源, Date: None, Resolution: 1920x1080, Response Time: 227 ms
Name: CCTV-16, URL: http://113.90.245.163:4000/udp/239.77.0.165:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 239 ms
Name: CCTV-16, URL: http://111.193.236.110:8888/rtp/239.3.1.184:8001$组播源, Date: None, Resolution: 1920x1080, Response Time: 227 ms
Name: CCTV-17, URL: http://218.89.240.144:59901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 437 ms
Name: CCTV-17, URL: http://59.173.243.210:9901/tsfile/live/1016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 396 ms
Name: CCTV-17, URL: http://112.102.217.173:9003//hls/30/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1351 ms
Name: CCTV-17, URL: http://119.36.148.115:59901/tsfile/live/0019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 622 ms
Name: CCTV-17, URL: http://39.98.201.151:9090/udp/225.1.8.17:8144$订阅源, Date: None, Resolution: None, Response Time: 922 ms
Name: CCTV-17, URL: http://123.56.129.203:2604/rtp/225.1.8.17:8144$组播源, Date: None, Resolution: None, Response Time: 3029 ms
Name: CCTV-17, URL: http://223.241.247.214:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 424 ms
Name: CCTV-17, URL: http://123.129.70.178:9901/tsfile/live/0017_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 393 ms
Name: CCTV-17, URL: http://60.210.100.54:352/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 445 ms
Name: CCTV-17, URL: http://60.255.240.247:8090/live/CCTV-17_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 412 ms
Name: CCTV-17, URL: http://123.56.129.203:2604/rtp/225.1.8.117:8064$组播源, Date: None, Resolution: None, Response Time: 3029 ms
Name: CCTV-17, URL: http://222.218.158.12:8181/tsfile/live/0019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 410 ms
Name: CCTV-17, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv17$订阅源, Date: None, Resolution: None, Response Time: 443 ms
Name: CCTV-17, URL: http://218.13.170.98:9901/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 392 ms
Name: CCTV-17, URL: http://39.98.201.151:9090/udp/225.1.8.117:8064$订阅源, Date: None, Resolution: None, Response Time: 922 ms
Name: CCTV-17, URL: http://123.56.129.203:4310/rtp/225.1.8.17:8144$组播源, Date: None, Resolution: None, Response Time: 4162 ms
Name: CCTV-17, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265015/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265015&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: CCTV-17, URL: https://api.livednow.org/migu/673168256?sign=gAAAAABnJcJqaH7zxsZ2sHzgLIrp3fHULs5VLTwRm5kvc_YZnCZDZdFCwKXL_yaXA5nFcCZPD0omVJwDapyQUilo6R4kQgEmlWfnDyA0UbxOdEjCzJ9SHIiV_53r4aaArZ0IL_Aq0Mhm7cM6wcQ1EeLovgqiDPnCeUF2j3_KgX74Wh-ZpYuDKkQNsfBaJ1_P09_8SukvS2dsHXG-Tkr2RbVUU9z4qmS7iw%3D%3D$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-17, URL: http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2068 ms
Name: CCTV-17, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000006000268004/index.m3u8?channel-id=ystenlive&Contentid=1000000006000268004&livemode=1&stbId=no$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: CCTV-17, URL: http://123.138.22.30:9901/tsfile/live/0017_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 435 ms
Name: CCTV-17, URL: http://58.48.37.158:1111/tsfile/live/0017_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 408 ms
Name: CCTV-17, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265015&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: CCTV-17, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265015$订阅源, Date: None, Resolution: None, Response Time: 1136 ms
Name: CCTV-17, URL: http://117.27.190.42:9998/tsfile/live/23247_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 417 ms
Name: CCTV-17, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265015/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265015&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 409 ms
Name: CCTV-17, URL: http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV-17-HQ/G_CCTV-17-HQ.m3u8$订阅源, Date: None, Resolution: None, Response Time: 402 ms
Name: CCTV-17, URL: http://58.221.214.82:9901/tsfile/live/0003_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 404 ms
Name: CCTV-17, URL: http://221.2.148.205:8154/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 479 ms
Name: CCTV-17, URL: http://122.9.151.210:887/rtp/238.255.2.137:5999$组播源, Date: None, Resolution: None, Response Time: 2993 ms
Name: CCTV-17, URL: http://123.56.129.203:5431/rtp/225.1.8.17:8144$组播源, Date: None, Resolution: None, Response Time: 2924 ms
Name: CCTV-17, URL: http://120.76.248.139/live/bfgd/4200000204.m3u8$订阅源, Date: None, Resolution: None, Response Time: 436 ms
Name: CCTV-17, URL: http://60.210.100.54:352/tsfile/live/0019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 445 ms
Name: CCTV-17, URL: http://123.56.129.203:5431/rtp/225.1.8.117:8064$组播源, Date: None, Resolution: None, Response Time: 2924 ms
Name: CCTV-17, URL: http://59.173.183.242:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2223 ms
Name: CCTV-17, URL: http://122.9.151.210:8088/rtp/238.255.2.137:5999$组播源, Date: None, Resolution: None, Response Time: 2968 ms
Name: CCTV-17, URL: http://60.164.128.167:8029/rtp/239.255.30.96:8231$组播源, Date: None, Resolution: 1920x1080, Response Time: 60 ms
Name: CCTV-17, URL: http://222.241.154.37:9901/tsfile/live/23017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-17, URL: https://api.olelive.com/dis/live/CCTV17HD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-17, URL: http://122.9.151.210:2669/rtp/238.255.2.137:5999$组播源, Date: None, Resolution: None, Response Time: 2985 ms
Name: CCTV-17, URL: http://kxrj.site:1333/86/mg.php?id=cctv17$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-17, URL: http://219.159.194.85:8181/tsfile/live/0019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 440 ms
Name: CCTV-17, URL: http://110.52.244.53:9003//hls/18/index.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-17, URL: http://z.b.bkpcp.top/m.php?id=cctv17$订阅源, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: CCTV-17, URL: http://27.41.246.172:9003//hls/19/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 586 ms
Name: CCTV-17, URL: http://60.255.240.247:8090/live/CCTV-17.m3u8$订阅源, Date: None, Resolution: None, Response Time: 412 ms
Name: CCTV-17, URL: http://221.0.78.198:1681/hls/10289/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 579 ms
Name: CCTV-17, URL: http://182.92.109.190:1668/72/72.php?id=cctv17$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-17, URL: http://113.57.20.158:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 437 ms
Name: CCTV-17, URL: http://111.160.17.2:59901/tsfile/live/0019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: CCTV-17, URL: http://111.193.236.110:8888/rtp/239.3.1.151:8144$组播源, Date: None, Resolution: 1920x1080, Response Time: 227 ms
Name: CCTV-17, URL: http://116.226.15.172:9999/udp/239.45.3.52:5140$订阅源, Date: None, Resolution: 1920x1080, Response Time: 237 ms
Name: CCTV-17, URL: http://219.159.194.131:8181/tsfile/live/0019_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 401 ms
Name: CCTV-17, URL: http://113.90.245.163:4000/udp/239.77.1.121:5146$订阅源, Date: None, Resolution: 1920x1080, Response Time: 239 ms
Name: CETV1, URL: http://123.56.129.203:4310/rtp/225.1.8.169:4120$组播源, Date: None, Resolution: None, Response Time: 4162 ms
Name: CETV1, URL: http://120.76.248.139/live/bfgd/4200000135.m3u8$订阅源, Date: None, Resolution: None, Response Time: 436 ms
Name: CETV1, URL: http://123.56.129.203:6573/rtp/225.1.8.169:4120$组播源, Date: None, Resolution: None, Response Time: 3151 ms
Name: CETV1, URL: http://123.56.129.203:7004/rtp/225.1.8.169:4120$组播源, Date: None, Resolution: None, Response Time: 3003 ms
Name: CETV1, URL: https://api.livednow.org/migu/923287154?sign=gAAAAABnJcJqVnSXrUUkkYtDWAxHBieXZon2_B2kDSLm9uRif8tufnQMZcjl_RWKY3uwdHLw3clP4ObeP_RJCfjzNqvhDl56kIzLwahI8Rpl8YL2mC2bIKCEwo1CTMP3N7towvh9GjPz2p03gh4qPAFaBTwBczKVxvPMZJuY38uaXlaYqc1ZCAxb6IXrCuhMgtIk47Cy_Xr3f2yZPPNUxvfT_w7Apd4-wA%3D%3D$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CETV1, URL: http://122.9.151.210:2669/rtp/238.255.2.105:5999$组播源, Date: None, Resolution: None, Response Time: 2985 ms
Name: CETV1, URL: http://122.9.151.210:8088/rtp/238.255.2.105:5999$组播源, Date: None, Resolution: None, Response Time: 2968 ms
Name: CETV2, URL: http://123.56.129.203:6573/rtp/225.1.8.193:4120$组播源, Date: None, Resolution: None, Response Time: 3151 ms
Name: CETV2, URL: http://120.76.248.139/live/bfgd/4200000492.m3u8$订阅源, Date: None, Resolution: None, Response Time: 436 ms
Name: CETV2, URL: http://123.56.129.203:7004/rtp/225.1.8.193:4120$组播源, Date: None, Resolution: None, Response Time: 3003 ms
Name: CETV2, URL: https://api.livednow.org/migu/923287211?sign=gAAAAABnJcJqlMwKhypib47dsLMmTDrhIquQSbEM7k3NFiho8sMsjCHT4g572J4Z--cW7zs2z_6Lx0QQN3EtPgKjUeRYzAw_Pefu6uNdTfTWIxiPQBUlDBQAopWhjF5YyomATi-_zP6RZfvDmQL9fGjx83S2vkZBq3CHDShPVmtCSDb_q7lsjHNypuh-YPlAWJsoIfnocfSN3TiN1au-DXXraOO_mvUgDg%3D%3D$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CETV2, URL: http://123.56.129.203:4310/rtp/225.1.8.193:4120$组播源, Date: None, Resolution: None, Response Time: 4162 ms
Name: CETV2, URL: http://122.9.151.210:8088/rtp/238.255.2.221:5999$组播源, Date: None, Resolution: None, Response Time: 2968 ms
Name: CETV2, URL: http://122.9.151.210:2669/rtp/238.255.2.221:5999$组播源, Date: None, Resolution: None, Response Time: 2985 ms
Name: CETV4, URL: http://123.56.129.203:7004/rtp/225.1.8.195:4120$组播源, Date: None, Resolution: None, Response Time: 3003 ms
Name: CETV4, URL: https://api.livednow.org/migu/923287339?sign=gAAAAABnJcJqCVYw9IPx1b6k3F9j_qfxbMCLc7TORXvKiIop_NRc772AulEv8NPpujB0-VnMnhCKtowzqffwqNlNsPZ2NU3FZvye8jB2rjfY5NZegCwzp1GcKgtzhLE4eoO8Mi90IRTg0D8c9ca9KuZg91XnwvBGPb7qr1eiRVTnR5MdNMhWyiI1K_qp3klG-1aJvztKqB-8rlOLOAm6bWHZQuhHJ1B7YQ%3D%3D$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CETV4, URL: http://123.56.129.203:6573/rtp/225.1.8.195:4120$组播源, Date: None, Resolution: None, Response Time: 3151 ms
Name: CETV4, URL: http://123.56.129.203:4310/rtp/225.1.8.195:4120$组播源, Date: None, Resolution: None, Response Time: 4162 ms
Name: CETV4, URL: http://122.9.151.210:8088/rtp/238.255.2.222:5999$组播源, Date: None, Resolution: None, Response Time: 2968 ms
Name: CETV4, URL: http://122.9.151.210:2669/rtp/238.255.2.222:5999$组播源, Date: None, Resolution: None, Response Time: 2985 ms
Name: CCTV-5+, URL: http://116.128.242.83:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 546 ms
Name: CCTV-5+, URL: http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 433 ms
Name: CCTV-5+, URL: http://117.27.190.42:9998/tsfile/live/23248_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 417 ms
Name: CCTV-5+, URL: http://218.89.240.144:59901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 437 ms
Name: CCTV-5+, URL: http://218.76.32.193:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 413 ms
Name: CCTV-5+, URL: http://60.255.240.247:8090/live/CCTV-5plusH265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 412 ms
Name: CCTV-5+, URL: http://59.173.243.210:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 396 ms
Name: CCTV-5+, URL: http://60.210.100.54:352/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 445 ms
Name: CCTV-5+, URL: http://122.9.151.210:2693/rtp/238.255.2.185:5999$组播源, Date: None, Resolution: None, Response Time: 3141 ms
Name: CCTV-5+, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=live-cctv5p$订阅源, Date: None, Resolution: None, Response Time: 443 ms
Name: CCTV-5+, URL: http://fangke.blueswords.com:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1512 ms
Name: CCTV-5+, URL: http://117.27.190.42:9998/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 417 ms
Name: CCTV-5+, URL: http://122.9.151.210:8088/rtp/238.255.2.185:5999$组播源, Date: None, Resolution: None, Response Time: 2968 ms
Name: CCTV-5+, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265016$订阅源, Date: None, Resolution: None, Response Time: 1136 ms
Name: CCTV-5+, URL: http://123.129.70.178:9901/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 393 ms
Name: CCTV-5+, URL: http://123.182.60.29:9002/hls/17/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 651 ms
Name: CCTV-5+, URL: http://39.98.201.151:9090/udp/225.1.8.20:8004$订阅源, Date: None, Resolution: None, Response Time: 922 ms
Name: CCTV-5+, URL: http://61.136.172.236:9901/tsfile/live/0016_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 433 ms
Name: CCTV-5+, URL: https://api.olelive.com/dis/live/CCTV5PHD/hls.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-5+, URL: https://api.livednow.org/migu/641886773?sign=gAAAAABnJcJqTze6PuXdG9BEej5eW4BLImQigfoMaUf8uqVsrTWU2XPcpNAQkBcD0muMqEF9LzvxjIx7EBojiQbkHBD5j0Jhgf5-rBwl8jU3IJw5gsTQ2K6WngtWzyYcEmpoNgChlKkREdafyGUHTP8U4-G_ggVp1wP9_OuDXbCnXAQZKWP8e_nvjKVAHWsAfsrkcP2wHVy9aBq_REPOhp0w5W60Na3IcQ%3D%3D$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-5+, URL: http://218.76.32.193:9901/tsfile/live/0128_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 413 ms
Name: CCTV-5+, URL: http://60.164.128.167:8029/rtp/239.255.30.184:8231$组播源, Date: None, Resolution: 1920x1080, Response Time: 60 ms
Name: CCTV-5+, URL: http://122.9.151.210:2498/rtp/238.255.2.185:5999$组播源, Date: None, Resolution: None, Response Time: 3086 ms
Name: CCTV-5+, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv5p$订阅源, Date: None, Resolution: None, Response Time: 443 ms
Name: CCTV-5+, URL: http://58.48.5.186:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 482 ms
